p_symbol,last_close,last_volume,avg_volume,pct_change_1_day,pct_change_1_week,pct_change_1_month,pct_change_3_months,pct_change_1_year,sma_5,ema_5,sma_13,ema_13,sma_20,ema_20,sma_34,ema_34,sma_50,ema_50,sma_89,ema_89,sma_200,ema_200,bband_upper,bband_lower,bband_mid,macd,macd_signal,macd_hist,adx,dmi_plus,dmi_minus,rsi,stoch_k,stoch_d,cci,psar,true_range,atr,williams_r,trix,stochrsi_k,stochrsi_d,momentum,candle,p_date
MMTC,45.1,324937,787553.64,-1.74,-1.64,-1.74,22.72,-3.32,46.15,45.66,44.53,45.08,44.25,44.88,45.08,44.56,44.83,44.05,42.15,42.93,41.27,42.6,47.01,41.49,44.25,0.38,0.12,0.26,19.81,25.93,20.1,52.22,45.96,66.53,-156.09,43.15,1.45,1.51,-46.28,0.18,0,33.33,-0.8,Engulfing Line - Bearish,26-08-2016
MOHITIND,46.45,52924,120606.74,-4.62,-12.52,-32.29,-43.8,-11.78,50.32,49.54,52.18,51.52,50.16,53.48,58.78,57.3,65.5,59.95,65.11,61.91,61.18,60.35,59.67,40.65,50.16,-3.98,-4.44,0.46,25.74,14.34,28.09,33.57,7.39,15.71,-135.88,56.8,2.7,4.34,-71.88,-0.42,0,0,-22.15,NO PATTERN,26-08-2016
MOIL,259.75,54440,71041.08,-3.01,1.94,4.86,19.23,8.98,260.25,260.02,251.08,254.03,249.13,251.15,246.34,247.5,243.22,244.45,238.95,238.49,221.47,227.23,264.36,233.91,249.13,5.19,3.39,1.8,31.13,35.15,17.73,63.71,67.97,71.82,23.63,247.66,10.6,6.62,-40.95,0.12,0,66.67,12.05,NO PATTERN,26-08-2016
MOLDTECH,54.2,12901,,3.53,7.01,-5.49,0,0,52.48,52.81,52.37,53,53.86,53.75,55.56,55.67,,,,,,,58.68,49.04,53.86,-1.51,-1.72,0.22,28.21,13.57,15.72,47.84,58.46,49.86,91.95,49.67,4,3.4,-40.46,,100,94.4,-3.15,Piercing Line - Bullish,26-08-2016
MOLDTKPAC,208.4,77430,71502.12,0,4.25,4.17,37.65,80.07,206.12,206.56,202.77,203.73,202.91,201.74,199.24,196.92,190.48,191.18,175.69,179.21,151.78,156.2,209.3,196.52,202.91,4.23,4.31,-0.08,38.02,27.16,8.97,68.5,64.19,60.89,28.98,199.65,7.9,6.68,-44.68,0.44,57.05,73.34,8.35,NO PATTERN,26-08-2016
MONNETISPA,23.75,51645,142258,0.21,-0.63,-8.12,6.5,-28.03,23.61,23.64,23.43,23.65,23.76,23.81,24.45,24.01,24.45,24.07,24.01,24.28,25.84,26.8,25.08,22.44,23.76,-0.29,-0.33,0.05,15.43,19.1,13.23,48.29,65.51,61.65,37.04,22.62,0.45,1.05,-44.68,0.02,81.35,85.13,-2.1,NO PATTERN,26-08-2016
MONSANTO,2373.6,17413,54062.78,-0.04,0.37,-0.58,8.03,-18.47,2388.79,2387.33,2391.12,2384.18,2360.87,2386.78,2398.79,2391,2450.97,2376,2315.82,2317.44,2160.74,2337.07,2482.81,2238.93,2360.87,-5.95,-11.93,5.99,14.61,17.4,21.65,48.35,42.64,46.67,-36.28,2262.19,66.35,83.56,-49.37,0.11,41.38,61.2,-13.75,Doji,26-08-2016
MONTECARLO,462.8,3835,19578.86,0.7,2.07,5.42,6.01,-3.88,459.91,459.93,458.02,456.42,453.42,452.59,444.14,445.27,432.69,438.91,426.64,431.18,430.68,436.81,470.58,436.25,453.42,7.64,8.2,-0.56,49.85,24.76,4.97,64.37,40.01,38.68,76.49,447.53,7.4,13.92,-37.79,0.18,100,100,23.8,NO PATTERN,26-08-2016
MORARJEE,43.1,11307,48033.66,-1.03,-2.16,-9.36,2.86,-3.15,43.82,43.59,43.75,44.11,44.64,44.64,46.23,45.23,46.69,45.27,45.12,44.53,42.03,43.27,47.56,41.72,44.64,-0.94,-0.91,-0.03,12.3,17.91,17.44,38.02,26.51,42.64,-127.66,45.7,1.35,1.85,-84.62,0.07,0,10.35,-4.45,NO PATTERN,26-08-2016
MOREPENLAB,19.85,384273,1355934.48,-1.24,-4.34,-16.42,-16.42,22.15,20.1,20.14,21.08,21,22.02,21.6,22.93,22.4,23.38,23.01,24.37,23.92,26.99,23.63,25.38,18.67,22.02,-1.1,-0.9,-0.2,25.97,13.2,33.52,32.29,17.49,24.48,-58.25,21.61,0.45,0.97,-75.52,-0.22,42.26,36.94,-3.9,NO PATTERN,26-08-2016
MOSERBAER,7.95,409967,817343,1.92,0,-9.14,-2.45,-23.56,7.83,7.87,7.94,7.98,8.11,8.09,8.42,8.23,8.47,8.32,8.39,8.49,9.1,9.03,8.65,7.57,8.11,-0.21,-0.19,-0.01,14.75,14.74,14.97,39.92,33.33,21.96,166.67,8.14,0.25,0.28,-76.47,-0.05,100,33.33,-0.8,NO PATTERN,26-08-2016
MOTHERSUMI,322.05,2558805,3620785.04,-0.6,-2.81,-0.05,15.33,-5.64,324.9,324.88,328.05,327.33,333.11,326.24,321.96,320.58,310.89,313.48,293.75,300.34,275.7,288.7,355.22,311,333.11,3.2,6.07,-2.87,19.23,20.81,22.51,48.78,22.77,24.88,-39.36,341.78,10,11.51,-73.24,0.35,0,0,-0.15,NO PATTERN,26-08-2016
MOTHERSUMI-1M,324.6,5872500,7669610,0.25,-2.33,0.84,15.89,-5.28,325.77,325.99,328.9,328.22,333.96,327.06,322.6,321.35,311.63,314.22,294.56,300.99,276.03,289.26,356.53,311.39,333.96,3.31,6.11,-2.81,18.12,23.1,23.78,50.12,24.75,24.89,32.5,341.99,9.75,11.23,-69.21,0.35,22.99,7.66,2.7,,26-08-2016
MOTHERSUMI-2M,325.45,45000,1369350,0,-2.63,0.79,21.41,-4.31,327.27,327.37,330.43,329.68,335.34,328.47,323.89,322.59,312.95,315.24,295.05,301.71,276.19,290.06,357.69,312.98,335.34,3.42,6.29,-2.87,16.83,25.49,27.74,49.75,23.01,22.31,-24.09,342.44,5.6,9.41,-73.16,0.36,0,0,2.55,,26-08-2016
MOTHERSUMI-3M,320.05,2500,12580,-1.83,-5.1,20.77,31.73,0,328.81,326.84,329.54,323.58,317.51,315.79,290.38,303.59,283.39,296.48,280.71,285.45,,,356.96,278.06,317.51,14.87,16.79,-1.92,15.36,51.47,45.92,54.77,19.4,23.61,-120.21,354.95,5.95,10.66,-87.14,0.28,0,0,55.05,,26-08-2016
MOTILALOFS,505.15,68976,128508,-2.88,6.29,10.04,55.19,54.08,498.85,501.75,488.58,490.24,486.56,480.36,460.09,458.28,423.06,435.48,372.73,397.29,334.62,357.98,513,460.12,486.56,20.58,21.96,-1.38,57.56,32.31,8.87,63.17,64.52,51.58,44.04,475.33,23.6,22.26,-46.1,0.8,42.82,80.94,46.1,NO PATTERN,26-08-2016
MPHASIS,555.9,255585,124873.34,4.79,3.67,2.53,13.02,30.74,535.52,539.46,536.17,536.95,536.62,537.67,540.05,538.3,546.24,535.95,525.12,524.87,494.47,496.86,556.95,516.28,536.62,-1.33,-2.55,1.22,11.07,26.31,13.24,59.67,49.94,37.27,166.67,516.6,30.5,16.75,-21.34,0.08,100,44.2,13.7,NO PATTERN,26-08-2016
MPSLTD,658.3,4177,8181.2,-2.58,-5.32,-2.79,1.51,-19.83,670.04,668.46,666.8,669.79,664.68,672.57,684.64,678.94,697.59,683.36,690.35,689.12,704.73,716.09,688.59,640.78,664.68,-5.95,-8.08,2.13,19.33,21.57,15.43,42.59,16.32,21.59,-119.73,715.86,22,22.08,-78.79,-0.07,0,11.17,-18.9,NO PATTERN,26-08-2016
MRF,36339.7,8695,7690.78,-0.33,0.64,6.8,8.34,-17.67,36065.74,36243.3,36311.8,36083.24,35885.05,35850.69,35335.61,35391.29,34574.49,35033.14,33977.48,34799.53,35493.64,36146.03,37955.25,33814.86,35885.05,469.63,536.16,-66.53,24.47,25.83,14.37,58.05,69.74,53.81,74.79,37366.1,651.35,817.04,-53.58,0.13,83.09,80.63,2313.6,NO PATTERN,26-08-2016
MRF-1M,36652.35,12225,16203.9,0.52,1.16,7.71,8.49,-17.32,36200.88,36393.55,36411.33,36199.88,35981.26,35957.24,35433.44,35491.34,34665.68,35131.79,34080.89,34896.74,35587.07,36230.34,38035.06,33927.46,35981.26,486.05,540.47,-54.42,26.27,29.27,14.63,60.86,67.42,51.83,116.28,37393.81,710.1,827.24,-45.45,0.13,100,83.3,2625.05,,26-08-2016
MRF-2M,36960,15,5832,0.39,1.26,8.68,14.67,0,36481.11,36685.69,36694.37,36461.72,36204.55,36195.46,35644.72,35698.88,34784.72,35334.43,34344.91,35168.53,36412.76,36863.94,38339.67,34069.43,36204.55,529.56,580.56,-51,17.68,35.42,25.73,59.66,79.4,57.3,98.46,35564.12,142,658.73,-34.53,0.12,100,85.89,2952.15,,26-08-2016
MRO-TEK,42.45,9750,84189.5,0,1.68,-7.62,4.81,119.38,43.42,42.92,43.7,43.45,43.98,43.8,44.74,44.04,44.54,43.94,43.12,43.07,40.22,38.03,47.3,40.66,43.98,-0.58,-0.4,-0.17,23.6,23.03,18.34,44.45,36.08,46.96,-79.98,48.15,1.55,2.58,-88.26,0.09,0,34.84,-3.5,NO PATTERN,26-08-2016
MRPL,76.5,475004,1313974.34,-1.86,-4.38,-5.67,13.25,10.55,78.36,77.92,77.8,78.2,78.33,77.92,77.72,76.7,74.16,75.2,71.34,72.35,66.42,67.54,82.01,74.65,78.33,0.74,1.18,-0.44,22.57,22.49,20.87,47.95,15.01,31.78,-151.1,75.92,2.6,3.06,-73.21,0.31,0,0,-4.6,NO PATTERN,26-08-2016
MSPL,11,4025,15575.58,-2.22,-3.51,-9.47,-0.9,-12,11.11,11.13,11.25,11.3,11.45,11.45,11.91,11.63,11.96,11.69,11.85,11.65,11.42,11.57,12.16,10.73,11.45,-0.27,-0.25,-0.02,17.63,21.42,15,41.24,21.54,23.38,-139.88,11.81,0.45,0.72,-89.74,0,18.53,60.63,-1.15,NO PATTERN,26-08-2016
MTEDUCARE,140.75,62274,119538.56,-2.96,6.03,-8.93,-21.7,9.7,143.19,141.63,138.41,141.12,142.24,143.03,148.08,147.55,153.84,151.72,164.32,156.81,160.31,153.72,157.78,126.69,142.24,-4.04,-5.48,1.44,24.99,20.38,23.83,44.02,76.02,86.27,-12.95,128.57,6.5,6.4,-44.92,-0.33,12.32,69.55,-13.8,NO PATTERN,26-08-2016
MTNL,20.85,466273,1595412.32,-0.48,-1.42,-4.36,15.83,15.19,21.04,20.98,20.96,20.99,20.82,21.04,21.34,21.08,21.54,20.95,20.3,20.48,19.59,19.69,21.63,20.01,20.82,-0.08,-0.12,0.04,20.96,17.76,14.66,46.33,28.33,36.54,-146.46,20.56,0.45,0.73,-55.81,0.12,0,12.79,-0.95,NO PATTERN,26-08-2016
MUKANDENGG,32.65,5296,18051.12,-2.54,-0.15,-0.91,25.58,3.49,32.29,32.54,32.4,32.43,32.66,32.3,32.15,31.76,30.85,31.09,29.08,29.96,28.72,29.37,34.21,31.11,32.66,0.34,0.47,-0.13,32.77,24.13,9.45,53.32,57.36,49.24,57.09,34.69,1.15,1.95,-65.29,0.34,54.33,69.18,-0.3,Harami Cross - Bearish,26-08-2016
MUKANDLTD,55.75,86446,143724.68,-1.24,-4.21,10.4,48.47,46.33,56.31,55.92,54,54.16,52.16,52.69,49.72,50.19,46.79,47.97,42.3,44.48,38.94,40.72,59.09,45.23,52.16,2.84,2.67,0.17,48.2,26.87,12.37,59.84,51.66,52.27,-45.22,51.61,3.05,3.59,-40.68,0.62,7.16,24.86,5.25,NO PATTERN,26-08-2016
MUKTAARTS,70.75,241029,149167.74,-2.88,13.11,11.42,19.92,85.7,67.71,68.73,65.35,66.35,65.05,65.74,64.74,65.22,65.27,64.8,64.06,63.48,59.05,56.63,71.11,58.99,65.05,1.03,0.16,0.86,25.33,32.15,12.29,62.95,78.81,63.49,71.19,61.88,6.3,3.7,-30.18,0.05,74.08,91.36,7.25,NO PATTERN,26-08-2016
MUNJALAU,83.95,16095,71261.68,-1.06,-1.64,0.84,5.86,3.77,84.82,84.62,84.73,84.74,85.16,84.54,83.89,83.9,82.95,83.17,81.38,81.9,80.48,80.92,87.64,82.68,85.16,0.46,0.68,-0.22,28.75,23.73,15.54,48.75,12.46,23.12,-151.64,82.21,1.85,2.49,-70.83,0.13,0,0,0.7,NO PATTERN,26-08-2016
MUNJALSHOW,178.5,5285,25736.3,-1.22,-1.35,-1.35,0.34,-11.02,180.14,179.74,178.53,179.53,179.54,179.61,179.92,179.84,180.27,179.91,181.06,179.8,180.67,181.51,184.74,174.35,179.54,-0.19,-0.4,0.21,11,16.49,16.78,47.12,50.77,60.26,-87.18,185.57,3.55,4.56,-45.87,0,0,52.93,-2.45,NO PATTERN,26-08-2016
MURUDCERA,25.5,18889,85893.64,-0.97,-2.3,-6.25,15.91,12.58,25.9,25.84,26.15,26.01,26.02,26,25.92,25.77,25.71,25.39,24.15,24.55,23.11,23.43,27.59,24.45,26.02,0.08,0.2,-0.12,9.34,15.98,20.43,47.14,23.33,29.46,-150.74,27.56,0.75,1.4,-57.8,0.25,0,0,-1.7,NO PATTERN,26-08-2016
MUTHOOTCAP,200.2,4075,20177.62,0.63,-2.01,-6.45,11.44,0,200.12,200.51,204.18,203.86,209.19,205.67,209.26,206.05,209.85,203.66,195.66,194.95,168.8,174.81,227.05,191.32,209.19,-2.77,-1.32,-1.45,18.8,19.67,15.02,42.83,34.31,31.45,13.08,229.44,5.9,10.66,-87.36,0.24,54.44,18.52,-13.8,NO PATTERN,26-08-2016
MUTHOOTFIN,335.55,2293655,1284296.1,2.99,-4.1,8.66,56.32,85.39,334.9,336.98,355.09,344.46,356.31,341.59,326.21,329.06,310.63,313.96,272.51,284.62,221.92,241.09,394.5,318.13,356.31,7.69,15.01,-7.32,31.1,20.13,19.14,49.92,19.63,11.96,-34.34,374.07,16.7,18.17,-85.53,0.77,64.38,24.4,26.75,NO PATTERN,26-08-2016
MVL,0.35,42812,99822.34,-12.5,-12.5,-12.5,16.67,0,0.38,0.38,0.38,0.38,0.37,0.38,0.37,0.37,0.36,0.37,0.35,0.36,0.37,0.37,0.43,0.31,0.37,0.01,0.01,0,49.36,3.1,24.55,46.14,83.33,72.22,-55.56,0.3,0.05,0.05,-50,0.18,0.68,60.08,-0.05,NO PATTERN,26-08-2016
MYSOREBANK,523.95,33824,237284.56,-1.35,-4.46,-18.01,22,11.14,531.84,538.24,579.48,567.94,590.1,583.53,622.73,594.11,635.78,587.52,541.52,554.54,461.58,501.09,667.07,513.13,590.1,-25.88,-15.96,-9.91,18.81,17.96,31.1,30.57,6.53,5.21,-149.39,601.46,11.95,25.17,-97.71,0.37,0,9.29,-115.1,Engulfing Line - Bearish,26-08-2016
N100,302,500,1772.96,0,-1.3,-0.33,3.95,8.37,302.02,302.56,304.34,303.12,302.91,302.77,301.85,301.64,299.49,300.56,297.64,299,298.81,295.94,309.21,296.62,302.91,0.84,1.42,-0.57,32.93,27.16,17.4,49.6,42.86,42.96,-42.56,324.57,7,7.69,-80,0.05,48.51,34.92,-0.99,NO PATTERN,26-08-2016
NAGAFERT,10.9,127045,178446.08,-3.54,11.79,-3.96,0,0,10.63,10.68,10.12,10.43,10.31,10.61,11.01,11.3,12.03,12.13,,,,,11.55,9.07,10.31,-0.45,-0.73,0.28,41.21,25.2,22.39,47.68,88.89,95.06,72.48,8.92,0.85,0.63,-23.73,,77.59,92.53,-0.45,NO PATTERN,26-08-2016
NAGAROIL,5.15,195909,706922.5,-1.9,-1.9,-20.16,24.1,13.19,5.15,5.18,5.31,5.34,5.54,5.49,5.74,5.67,6.18,5.72,5.6,5.55,4.77,5.15,6.24,4.83,5.54,-0.27,-0.25,-0.02,15.84,14.53,23.75,38.7,37.5,23.46,-30.3,5.41,0.2,0.31,-85,0.05,68.1,56.03,-1.3,Doji,26-08-2016
NAGREEKCAP,13,273,1104.46,3.17,5.26,-3.7,1.56,0,12.63,12.66,12.68,12.71,12.83,12.81,13.05,12.95,13.21,13.03,12.9,13.25,,,13.56,12.1,12.83,-0.19,-0.19,0,10.52,31.49,20.92,51.1,54.39,49.74,129.84,13.42,0.4,0.62,-45.95,-0.03,100,58.3,-0.5,Doji,26-08-2016
NAGREEKEXP,35.2,915,12017.48,-1.4,-0.28,-2.9,28.94,12.1,35.81,35.62,35.89,35.85,36.22,35.84,36.33,35.29,34.73,34.39,31.41,32.68,30.41,31.04,37.97,34.46,36.22,0.16,0.4,-0.24,61.77,26.36,7.38,47.82,30.39,37.4,-166.67,38.54,2.1,2.39,-87.5,0.46,0,17.85,-1.05,Doji,26-08-2016
NAHARCAP,82.7,3262,6268.52,-0.3,-1.19,-8.57,22.52,7.4,83.87,83.27,82.87,83.09,82.85,82.68,81.67,81.56,81.03,80,75.44,76.71,70.33,73.65,86.39,79.3,82.85,0.89,1.05,-0.16,16.89,21.75,14.14,51.45,14.81,28.61,-42.6,76.75,3.25,3.78,-54.69,0.29,0,0.4,-7.75,NO PATTERN,26-08-2016
NAHARINDUS,102.15,91975,133326.92,3.23,7.75,-14.27,46.87,79.21,102.08,100.29,95.56,97.74,95.94,96.66,95.14,94.49,93.57,91.54,82.8,84.64,67.82,73.21,108.68,83.2,95.94,2.15,1.5,0.66,21.04,29.05,16.67,58.17,44.92,56.55,-27.68,117.91,6.95,7,-33.84,0.48,43.55,37.17,-17,NO PATTERN,26-08-2016
NAHARPOLY,49.5,5433,37119.44,-0.6,1.43,-16.03,3.66,26.11,50.11,49.86,50.17,50.41,51.61,50.66,51.07,50.47,50.19,49.81,48.02,48.08,45.46,45.85,56.17,47.04,51.61,-0.31,0.02,-0.33,21.37,15.11,20.7,45.49,37.83,52.15,-90.23,58.18,0.85,3.06,-52.66,0.25,0,36.92,-9.45,NO PATTERN,26-08-2016
NAHARSPING,115.95,31916,77878.64,-0.09,0.04,-14.02,-0.3,-14.81,116.68,116.54,118.87,119,122.22,120.51,125,121.26,122.41,120.39,117,117.21,109.44,114.45,133.11,111.32,122.22,-2.42,-1.46,-0.95,25.95,13.84,20.71,39.35,19.26,23.8,-36.14,120.95,3.05,5.26,-71.32,0.2,8.68,28.25,-18.9,NO PATTERN,26-08-2016
NAKODA,0.3,3726,124697.82,-14.29,0,-14.29,20,0,0.31,0.31,0.31,0.31,0.32,0.32,0.32,0.32,0.33,0.32,0.3,0.31,0.31,0.31,0.37,0.27,0.32,0,0,0,54.03,1.19,8.55,46.67,50,55.56,-41.67,0.25,0.05,0.06,-50,0.15,7.09,69.03,-0.05,Doji,26-08-2016
NATCOPHARM,682.2,261980,402396.58,-0.1,6.22,11.2,46.69,52.12,666.51,668.63,648.96,651.99,639.36,641.3,620.9,622.01,600.59,602.57,547.18,569.49,520.79,534.49,679.88,598.84,639.36,20.85,18.58,2.28,49.74,34.93,6.25,73.03,67.95,74.9,82.33,651.49,13,19.08,-24.76,0.45,94.3,82.93,68.7,NO PATTERN,26-08-2016
NATHBIOGEN,107.8,9584,26104.68,1.13,-0.23,-11.17,25.2,11.77,107.24,106.74,104.12,106.02,106.25,105.97,106.63,105.02,104.1,103.19,97.47,98.79,86.89,92.27,117.83,94.66,106.25,0.33,0.24,0.09,21.86,22.75,14.93,53.48,58.66,63.64,5.9,98.83,4.45,6.2,-22.36,0.3,82.25,57.7,-13.55,NO PATTERN,26-08-2016
NATIONALUM,46.75,363150,1051755.12,-0.85,-1.89,-2.5,11.71,43.63,47.4,47.24,47.61,47.53,47.81,47.5,47.87,47.02,46.08,46.3,44.67,44.68,40.7,41.52,49.4,46.23,47.81,0.18,0.44,-0.26,13.53,16.62,17.79,46.33,13.11,20.13,-140.74,50.53,0.85,1.33,-96.25,0.25,0,4.04,-1.2,NO PATTERN,26-08-2016
NATNLSTEEL,20.95,7474,24285.76,-3.23,-2.56,1.45,105.39,41.55,20.75,20.99,20.81,20.8,20.45,20.54,20.67,19.73,18.57,18.76,15.85,17.1,14.42,15.5,22.22,18.68,20.45,0.61,0.73,-0.12,22.78,22.47,19.4,54.75,59.52,40.07,80.2,19.42,0.95,1.31,-46.84,0.87,47.91,56.5,0.3,NO PATTERN,26-08-2016
NAUKRI,842.35,6606,70210.68,0.48,1.07,1.81,5.31,-0.59,841.43,841.58,847.23,842.2,840.35,841.27,839.63,836.9,834.08,830.4,806.02,817.62,798.83,807.53,877.34,803.36,840.35,2.52,3.95,-1.43,25.1,17.1,11.2,51.25,66.29,58.08,-41.41,820.36,15,21.4,-70.45,0.12,43.63,57.07,14.95,NO PATTERN,26-08-2016
NAVINFLUOR,2279.7,6838,14095,-1.64,-3.73,-1.04,9.12,67.16,2299.35,2300.29,2320.06,2304.12,2299.75,2291.53,2265.87,2253.55,2187.11,2206.45,2107.58,2099.02,1873.59,1875.28,2402.02,2197.47,2299.75,28.84,40.75,-11.91,40.67,22.58,11.03,50.65,18.99,16.87,-84.85,2239.13,81.25,91.15,-53.3,0.3,0,13.25,-24.05,NO PATTERN,26-08-2016
NAVKARCORP,197.9,190458,89504.24,0.69,1.31,-5.45,3.78,0,198.51,197.68,197.38,199.11,201.49,200.75,205.75,202.26,206.24,201.84,197.95,198.15,190.69,189.4,214.53,188.45,201.49,-2.85,-2.68,-0.17,18.1,16.82,21.25,45.2,34.1,46.36,-48.14,188.56,3.75,7.51,-49.68,0.09,42.46,39.59,-11.4,NO PATTERN,26-08-2016
NAVNETEDUL,104.65,59489,60325.4,-0.33,2.35,8.17,17.39,5.12,103.99,103.82,101.73,102.06,100.5,100.96,98.79,99.24,97.65,97.63,93.58,94.89,89.24,92.8,106.72,94.28,100.5,2.08,1.71,0.36,32.02,25.63,8.4,64.44,65.2,71.77,72.37,96.24,4.65,3.79,-27.62,0.2,63.28,79.84,7.9,NO PATTERN,26-08-2016
NBCC,240,267727,1414329.42,-0.06,-0.87,-2.79,26.06,15.66,240.78,240.08,237.94,239.52,239.88,238.58,241.74,234.24,225.98,228.58,211.9,218.32,199.06,206.64,249.17,230.59,239.88,2.6,3.52,-0.92,25.51,18.59,15.41,54.51,39.7,48.94,-47.37,234.62,3.45,7.59,-45.63,0.4,0,0,-6.9,NO PATTERN,26-08-2016
NBVENTURES,241.2,253568,454629.5,-1.81,-3.77,2.16,42.47,43.61,248.09,244.6,240.24,242.84,238.77,241.16,241.01,236.49,235.1,229.55,205.78,213.92,179.27,189.89,256.82,220.73,238.77,3.68,3.58,0.1,22.69,22.31,21.49,51.37,34.94,48.61,-57.54,262.8,9.85,11.65,-56.25,0.48,6.22,10.04,5.1,NO PATTERN,26-08-2016
NCC,83.25,3742524,3973208.06,-0.89,-2,3.42,15.46,5.71,85.04,84.26,82.65,83.11,81.24,82.15,80.7,80.74,78.8,79.55,77.17,77.62,73.98,75.62,87.97,74.51,81.24,1.78,1.53,0.25,17.01,22.17,16.92,55.63,25.61,44.67,-126.74,79.68,2,2.96,-39.93,0.16,0,11.09,2.75,NO PATTERN,26-08-2016
NCC-1M,83.8,8664000,9953600,-0.24,-1.7,4.23,15.11,0,85.26,84.53,82.91,83.32,81.34,82.34,80.85,80.92,79,79.75,77.46,77.98,74.25,75.62,88.34,74.35,81.34,1.82,1.54,0.28,17.03,22.09,15.86,56.59,29.77,47.59,-108.84,81.11,2.25,3.05,-36.74,0.16,0,11.6,3.4,,26-08-2016
NCC-2M,84.3,40000,2757600,-0.53,-1.86,4.33,17.66,0,85.87,85.13,83.45,83.88,82.03,82.84,81.01,81.33,79.27,80.08,77.65,78.26,74.8,75.56,88.85,75.2,82.03,1.93,1.66,0.27,16.98,27.73,18.2,57.2,21.19,43.14,-108.25,80.73,1.6,2.55,-39.84,0.17,0,7.66,3.5,,26-08-2016
NCLIND,127.85,135523,194769.44,-2.37,6.32,-7.09,4.32,16.49,123.74,124.83,118.38,121.53,118.09,121.99,126.15,123.69,129.33,124.35,124.96,123.45,124.9,121.88,130.89,105.28,118.09,-1.2,-3.29,2.08,26.3,28.11,15.86,56.17,81.52,74.42,84.08,110.97,6.7,5.78,-25.51,-0.03,76.37,92.12,-9.75,NO PATTERN,26-08-2016
NDL,123.05,196132,160417.8,-0.93,-1.36,-9.46,-18.89,-12.76,123.74,123.99,126.34,126.2,128.71,128.15,132.52,131.06,135.84,132.96,138.36,134.41,134.52,134.27,137.32,120.1,128.71,-3.65,-3.42,-0.23,21.02,11.49,20.05,30.63,45.12,41.95,-69.02,120.75,2.65,4.5,-83.88,-0.13,40.44,74.06,-12.85,NO PATTERN,26-08-2016
NDTV,79.9,14283,80796.04,0,1.33,-8.32,-15.36,-27.63,80.35,80.04,79.82,80.66,81.64,81.66,84.12,83.64,86.09,85.62,90.59,88.98,92.33,91.79,87.19,76.09,81.64,-1.99,-2.23,0.24,25.91,16,20.62,38.45,34.28,49.56,-164.69,77.27,1.2,2.92,-61.5,-0.27,0,51.63,-7.25,NO PATTERN,26-08-2016
NECCLTD,37.9,2310,22708.36,-0.66,-5.13,-9.55,6.61,0,38.55,38.48,39.5,39.39,40.58,39.7,40.47,39.57,38.58,39.39,37.41,39.89,,,44.34,36.82,40.58,-0.4,0.1,-0.5,23.65,13.19,24.16,42.62,10.6,13.53,-98.77,39.7,1.3,2.33,-65.36,0.18,0,0,-4,NO PATTERN,26-08-2016
NECLIFE,36.85,2389141,410643.54,3.8,4.84,-1.86,-2.51,-8.67,35.33,35.64,35,35.28,35.03,35.32,35.69,35.51,35.77,35.77,36.41,36.6,41.34,39.47,36.24,33.82,35.03,-0.11,-0.3,0.19,14.41,32.26,14.14,61.27,54.33,43.17,160.81,34.05,3.7,1.24,-41.67,-0.09,100,86.14,-0.7,NO PATTERN,26-08-2016
NELCAST,60.1,12125,56324.2,-0.5,-2.04,-10.7,4.98,6.75,60.98,60.66,61.16,61.53,62.45,62.19,64.36,62.77,63.74,62.79,62.16,62.25,61.87,60.97,66.27,58.63,62.45,-1.13,-0.91,-0.22,12.71,16.55,18.71,38.24,18.52,40.34,-95.24,59.77,1.3,2.24,-90.7,0.08,0,16.3,-7.2,NO PATTERN,26-08-2016
NELCO,86.6,102469,199651.28,-1.7,-3.24,-10.26,-10.77,20.95,87.59,87.14,86.18,87.41,87.69,88.35,91.03,90.06,93.41,91.23,93.85,92.05,93.99,88.8,93.51,81.87,87.69,-1.86,-2.27,0.41,14.88,18.2,18.29,43.26,41.47,55.99,-83.33,82.05,2.95,3.64,-45.08,-0.12,0,41.91,-9.9,NO PATTERN,26-08-2016
NEPCMICON,1.4,6541,10938.24,0,-3.45,-9.68,0,-26.32,1.39,1.4,1.43,1.43,1.47,1.46,1.53,1.48,1.52,1.5,1.48,1.53,1.68,1.66,1.6,1.34,1.47,-0.04,-0.03,-0.01,8.53,16.86,19.73,38.47,50,33.33,55.56,1.5,0.05,0.08,-60,0,100,90.73,-0.15,NO PATTERN,26-08-2016
NESCO,1652.45,1262,3495.74,0.71,1.95,1.61,6.75,13.93,1649.41,1647.78,1638.72,1637.91,1626.53,1631.76,1618.09,1622.44,1615.93,1613.14,1585.7,1595.67,1584.74,1567,1669.73,1583.33,1626.53,11.43,9.11,2.32,32.86,21.76,9.22,56.47,60.29,70.01,45.52,1695,28.25,40.8,-42.31,0.07,28.26,50.58,26.2,NO PATTERN,26-08-2016
NESTLEIND,6831.25,19970,32412.72,0.02,1.54,-3.46,10.65,10.81,6815.11,6812.77,6801.88,6810.74,6833.65,6808.81,6819.25,6764.56,6713.71,6681.62,6427.33,6479.26,5969.68,6245.63,7039.3,6628,6833.65,14.71,27.13,-12.42,13.14,17.9,16.58,53.12,78.88,76.3,81.54,6863,50.55,124.2,-45.63,0.2,100,100,-245.1,NO PATTERN,26-08-2016
