"p_symbol","last_close","last_volume","avg_volume","pct_change_1_day","pct_change_1_week","pct_change_1_month","pct_change_3_months","pct_change_1_year","sma_5","ema_5","sma_13","ema_13","sma_20","ema_20","sma_34","ema_34","sma_50","ema_50","sma_89","ema_89","sma_200","ema_200","bband_upper","bband_lower","bband_mid","macd","macd_signal","macd_hist","adx","dmi_plus","dmi_minus","rsi","stoch_k","stoch_d","cci","psar","true_range","atr","williams_r","trix","stochrsi_k","stochrsi_d","momentum","candle","p_date"
"ALKALI","56.60","18402.00","11650.00","0.98","-1.05","-5.27","31.78","24.12","56.53","56.52","56.90","56.86","57.09","57.08","57.96","56.97","57.55","56.26","53.36","54.32","51.41","51.42","58.81","55.37","57.09","-0.31","-0.16","-0.15","32.82","22.26","10.31","47.47","22.41","20.37","-1.93","61.30","2.30","2.52","-68.37","0.24","60.77","29.06","-3.15","Engulfing Line - Bullish","2016-08-30"
"ALKEM","1557.20","29959.00","42195.80","1.00","3.52","-0.61","23.25","0.00","1543.09","1544.33","1542.48","1540.20","1543.71","1533.92","1526.11","1511.61","1478.20","1484.53","1388.47","1441.91","","","1593.26","1494.16","1543.71","15.40","20.42","-5.03","18.14","18.81","14.64","57.11","84.85","80.44","150.22","1598.29","23.55","41.99","-49.20","0.28","100.00","98.79","-9.50","Engulfing Line - Bullish","2016-08-30"
"ALKYLAMINE","318.00","8193.00","9180.86","-0.31","-0.42","-5.75","2.56","-0.13","321.35","320.53","321.44","322.61","320.57","325.66","337.04","330.38","344.25","332.27","331.04","331.22","325.64","324.80","327.90","313.24","320.57","-5.84","-6.71","0.86","19.30","13.39","19.24","40.15","34.39","48.97","-87.43","310.44","5.80","10.08","-53.64","-0.02","0.00","37.90","-19.40","NO PATTERN","2016-08-30"
"ALLCARGO","187.30","96714.00","414097.08","0.73","-1.50","-11.38","16.23","17.96","188.85","188.32","188.32","189.14","189.64","189.26","190.78","187.74","186.50","184.90","173.91","179.08","173.12","173.09","199.48","179.79","189.64","0.24","0.91","-0.67","12.21","17.68","22.69","48.36","38.90","48.11","-59.59","182.40","3.45","7.77","-60.93","0.27","26.23","8.79","-24.05","NO PATTERN","2016-08-30"
"ALLSEC","270.10","25568.00","92252.82","1.89","0.54","-8.86","44.48","456.33","264.36","266.43","271.31","269.89","275.69","270.94","276.02","266.23","262.74","256.01","223.98","229.52","166.03","175.11","296.03","255.35","275.69","-0.26","2.75","-3.01","30.83","19.52","14.14","50.48","50.13","42.47","157.49","304.95","10.50","16.99","-71.83","0.73","100.00","66.78","-26.25","NO PATTERN","2016-08-30"
"ALMONDZ","10.70","5262.00","4249.72","0.00","-0.93","-10.08","-20.74","25.15","10.87","10.82","10.92","11.02","11.20","11.23","11.81","11.53","12.09","11.67","11.99","11.64","11.16","11.13","12.15","10.24","11.20","-0.39","-0.38","0.00","15.13","16.17","20.98","40.56","31.96","38.69","37.04","10.09","0.80","0.86","-57.78","-0.07","0.00","15.62","-1.20","NO PATTERN","2016-08-30"
"ALOKTEXT","3.00","4597065.00","5881245.04","-1.64","-4.76","-24.05","-18.92","-57.14","3.08","3.08","3.23","3.24","3.37","3.37","3.69","3.56","3.90","3.70","3.93","3.96","4.79","4.77","3.84","2.90","3.37","-0.24","-0.23","-0.02","36.90","6.35","24.96","20.24","35.24","38.73","-156.86","3.20","0.15","0.19","-92.31","-0.31","16.78","53.11","-0.95","NO PATTERN","2016-08-30"
"ALPA","31.55","8537.00","14725.60","0.16","-5.26","-5.82","3.10","61.38","32.04","32.04","32.63","32.34","32.17","32.23","31.80","31.89","30.95","31.81","31.02","32.76","42.89","35.51","34.62","29.73","32.17","0.27","0.50","-0.23","12.52","16.52","18.67","47.27","21.98","24.98","-116.86","30.72","1.35","1.92","-74.38","0.05","5.28","1.76","-1.95","NO PATTERN","2016-08-30"
"ALPHAGEO","934.95","43363.00","62506.48","-0.47","-0.91","18.51","93.65","206.84","932.71","926.26","859.00","879.87","825.36","851.86","796.11","815.38","784.79","784.09","699.95","727.36","621.56","637.67","994.39","656.34","825.36","50.54","36.93","13.61","32.59","34.81","10.66","73.62","28.16","39.80","40.95","812.31","43.30","42.44","-24.16","0.46","0.00","9.63","146.00","Doji","2016-08-30"
"ALPSINDUS","4.90","24928.00","77078.12","-2.00","-7.55","-24.03","-7.55","0.00","5.04","5.04","5.23","5.28","5.51","5.48","6.04","5.72","6.18","5.80","5.74","5.74","5.45","5.40","6.43","4.59","5.51","-0.37","-0.33","-0.04","17.45","15.87","21.64","31.35","21.67","31.75","-114.04","4.60","0.35","0.51","-77.14","0.03","0.00","28.43","-1.55","NO PATTERN","2016-08-30"
"ALSTOMT&D","322.95","238984.00","72689.60","1.19","0.95","-6.51","-2.70","-37.64","320.74","321.59","325.37","326.13","331.22","330.57","342.16","337.22","346.19","342.86","349.88","356.08","398.00","402.66","350.01","312.43","331.22","-8.28","-7.92","-0.37","25.54","21.74","21.86","34.63","36.43","31.14","77.29","330.89","13.05","8.78","-64.70","-0.15","100.00","66.61","-22.50","Engulfing Line - Bullish","2016-08-30"
"AMARAJABAT","926.05","340041.00","293688.86","0.56","4.30","-1.18","10.30","-11.71","904.99","911.92","907.50","907.50","908.51","905.25","900.98","899.99","887.40","895.96","893.09","892.43","879.85","898.04","938.70","878.32","908.51","4.87","5.27","-0.40","11.69","23.10","19.15","57.54","79.47","50.92","97.60","933.58","15.30","22.29","-17.41","0.05","100.00","100.00","-11.05","NO PATTERN","2016-08-30"
"AMARAJABAT-1M","927.45","568200.00","604992.00","0.03","4.04","-1.68","9.54","-11.41","907.75","915.00","910.19","910.26","911.11","907.80","902.69","902.32","889.33","898.23","895.52","894.67","882.17","900.27","943.02","879.20","911.11","5.22","5.54","-0.32","12.40","24.65","20.09","57.33","82.14","55.09","90.04","881.00","15.95","22.55","-19.00","0.05","100.00","100.00","-15.85","","2016-08-30"
"AMARAJABAT-2M","930.50","4800.00","111780.00","1.93","3.61","5.62","-2.41","0.00","904.01","912.42","913.23","909.22","910.81","906.02","895.35","900.55","883.85","897.45","899.57","896.59","899.02","908.49","941.82","879.80","910.81","6.29","7.30","-1.02","7.28","84.36","77.06","57.70","54.49","33.37","130.79","233.37","25.90","61.35","-0.89","0.02","100.00","66.67","49.50","","2016-08-30"
"AMBIKCO","819.35","3150.00","5659.76","0.32","0.49","-1.80","1.34","-2.34","815.18","816.64","817.77","818.65","823.79","820.18","822.42","821.31","819.97","822.00","826.75","823.75","828.60","832.72","842.41","805.18","823.79","-2.49","-1.48","-1.01","16.87","18.89","13.98","48.34","51.19","41.36","125.67","846.15","9.00","15.67","-53.29","0.00","100.00","87.77","-15.00","NO PATTERN","2016-08-30"
"AMBUJACEM","275.05","3635226.00","2473600.94","4.11","1.49","1.40","20.42","22.82","267.50","269.31","268.61","268.73","268.30","267.94","267.25","264.86","262.45","260.33","245.85","250.01","222.35","232.65","278.59","258.02","268.30","1.99","2.58","-0.59","25.40","27.64","15.84","59.27","40.80","26.76","155.14","261.84","14.20","7.20","-15.12","0.27","100.00","39.45","3.80","NO PATTERN","2016-08-30"
"AMBUJACEM-1M","276.40","9315000.00","5010038.00","3.95","2.12","1.71","20.41","23.37","268.34","270.29","269.08","269.41","269.06","268.58","267.93","265.50","263.03","260.96","246.50","250.61","222.78","233.17","278.79","259.34","269.06","2.03","2.51","-0.48","27.96","29.25","16.26","60.46","47.08","30.44","166.67","260.12","13.30","6.65","-12.90","0.27","100.00","52.35","4.65","","2016-08-30"
"AMBUJACEM-2M","278.15","45000.00","1173900.00","4.10","2.28","1.20","20.52","22.24","269.63","271.69","270.50","270.74","270.40","269.82","268.77","266.54","263.68","261.88","247.24","251.43","223.57","233.97","280.33","260.47","270.40","2.24","2.76","-0.52","28.98","34.97","19.00","60.86","44.81","27.11","166.67","264.91","13.35","5.80","-11.68","0.27","100.00","50.12","3.30","","2016-08-30"
"AMBUJACEM-3M","278.00","2500.00","56976.00","4.10","1.55","18.30","31.04","0.00","271.86","272.08","265.44","263.43","252.09","255.17","234.00","243.04","223.20","234.01","","","","","293.43","210.75","252.09","15.45","14.83","0.63","21.96","57.35","32.17","75.62","37.58","28.83","161.38","266.65","10.95","8.65","0.00","","71.38","23.79","43.00","","2016-08-30"
"AMDIND","27.00","3119.00","11125.24","0.00","-0.92","3.05","4.05","-6.25","27.07","27.11","27.35","27.17","27.16","27.16","26.92","27.18","27.18","27.31","27.79","27.64","28.16","27.49","28.26","26.07","27.16","0.02","0.05","-0.03","18.47","16.10","14.37","48.20","52.54","49.31","-64.81","26.34","0.45","1.02","-85.51","-0.08","45.68","61.20","0.80","NO PATTERN","2016-08-30"
"AMRUTANJAN","447.45","30758.00","16866.80","3.89","1.61","-3.40","11.50","-1.82","438.50","440.00","442.55","441.80","444.63","441.76","441.76","438.82","432.21","435.23","424.85","430.59","434.15","433.59","460.91","428.36","444.63","0.94","2.90","-1.96","27.66","25.23","18.53","54.16","31.36","20.94","80.95","456.40","24.20","15.08","-44.05","0.14","100.00","33.33","-15.75","NO PATTERN","2016-08-30"
"AMTEKAUTO","44.90","2035852.00","4199553.24","2.51","-2.81","-5.87","38.58","-29.35","44.97","44.94","45.77","45.64","46.39","45.68","46.18","44.85","43.22","43.59","39.78","41.76","38.98","45.89","49.07","43.71","46.39","0.17","0.73","-0.55","30.00","23.59","17.20","48.29","16.69","11.94","-35.19","47.97","2.35","2.16","-76.72","0.52","50.57","16.86","-2.80","Engulfing Line - Bullish","2016-08-30"
"AMTL","33.85","7227.00","13926.34","6.95","3.20","-0.88","6.28","69.25","32.07","32.46","32.00","32.25","32.37","32.08","31.42","31.74","31.01","31.41","31.12","30.58","28.60","28.08","35.35","29.38","32.37","0.34","0.37","-0.03","22.82","24.34","13.45","57.61","35.14","18.82","91.54","30.59","3.10","2.47","-33.12","0.12","100.00","47.94","-0.30","NO PATTERN","2016-08-30"
"ANANDAMRUB","16.30","12050.00","704.88","-4.12","-20.49","-22.20","6.89","0.00","17.80","17.60","19.30","18.87","19.91","19.36","20.57","19.63","19.89","19.55","17.79","19.83","","","22.87","16.96","19.91","-0.79","-0.32","-0.47","21.24","18.40","45.10","32.10","1.61","7.17","-99.42","20.72","0.70","1.09","-100.00","0.28","0.00","0.00","-4.65","NO PATTERN","2016-08-30"
"ANANTRAJ","56.20","843597.00","2362395.58","0.81","-0.44","-1.40","41.38","41.21","56.22","56.24","56.66","56.62","57.15","56.53","56.41","55.50","54.12","53.84","48.95","50.07","41.39","44.55","59.69","54.60","57.15","0.41","0.87","-0.46","15.13","22.71","19.55","50.33","20.19","17.81","15.65","63.52","1.60","2.25","-66.40","0.52","46.49","15.50","-0.80","Doji","2016-08-30"
"ANDHRABANK","60.80","3803466.00","3584573.52","4.83","1.59","1.08","21.00","-17.89","59.12","59.28","58.15","58.83","58.54","58.73","59.14","58.38","58.65","57.75","55.21","56.68","55.99","58.51","62.14","54.94","58.54","0.23","0.09","0.14","14.23","26.16","21.20","58.92","46.20","39.78","95.69","55.37","3.25","1.90","-6.47","0.18","100.00","33.33","0.65","NO PATTERN","2016-08-30"
"ANDHRABANK-1M","61.30","15280000.00","12902480.00","4.79","2.17","1.57","20.91","-17.33","59.39","59.63","58.38","59.09","58.76","58.96","59.34","58.58","58.77","57.93","55.39","56.85","56.15","58.69","62.40","55.12","58.76","0.29","0.12","0.17","15.50","24.48","20.46","60.11","50.93","43.96","118.12","55.52","3.40","1.98","-6.08","0.18","100.00","33.33","0.95","","2016-08-30"
"ANDHRABANK-2M","61.60","160000.00","2752800.00","3.97","1.99","1.73","21.50","-20.62","59.78","60.02","58.75","59.46","59.13","59.31","59.68","58.88","58.99","58.19","55.51","57.06","56.42","58.97","62.78","55.48","59.13","0.33","0.16","0.16","15.42","26.37","23.88","59.96","53.27","41.80","110.37","55.79","2.85","1.72","-0.72","0.20","100.00","45.60","1.05","","2016-08-30"
"ANDHRACEMT","9.00","1027368.00","360476.78","4.05","13.92","5.88","21.62","81.82","8.50","8.58","8.14","8.29","8.13","8.21","8.12","8.14","8.09","8.08","7.94","7.96","7.73","7.42","8.76","7.50","8.13","0.13","0.03","0.10","18.50","25.23","8.45","68.43","78.25","72.23","80.17","7.75","0.95","0.46","-16.13","0.06","100.00","100.00","0.50","Engulfing Line - Bullish","2016-08-30"
"ANDHRSUGAR","216.70","74308.00","397343.02","0.21","-2.12","-14.33","15.02","120.22","218.86","218.75","221.41","223.49","229.57","226.95","236.24","229.15","237.89","226.18","212.80","211.76","166.96","176.27","255.45","203.68","229.57","-5.74","-4.43","-1.31","16.98","16.39","24.97","40.41","22.97","19.81","-60.90","237.45","4.80","11.45","-79.64","0.31","15.86","5.29","-36.25","NO PATTERN","2016-08-30"
"ANGIND","12.65","31859.00","69992.74","0.40","0.40","-19.17","-28.33","-69.30","12.71","12.71","12.98","13.13","13.62","13.55","14.61","14.31","14.96","15.33","16.61","18.56","31.61","27.27","15.56","11.68","13.62","-0.81","-0.80","-0.02","29.71","10.01","26.12","30.39","46.30","47.00","-42.93","11.50","0.55","0.82","-66.67","-0.68","61.51","66.85","-3.00","NO PATTERN","2016-08-30"
"ANIKINDS","26.25","3353.00","3121.28","2.34","-5.58","-3.14","-20.21","0.00","26.46","26.58","28.70","27.60","28.38","27.86","27.93","28.07","27.87","28.29","29.34","28.73","29.44","28.97","32.50","24.26","28.38","-0.44","0.01","-0.45","20.93","17.60","29.73","40.36","27.88","24.28","-63.22","31.23","1.05","1.38","-88.08","-0.09","57.60","19.20","-0.85","NO PATTERN","2016-08-30"
"ANKITMETAL","1.70","133717.00","184492.10","3.03","-8.11","-12.82","9.68","-52.78","1.72","1.71","1.81","1.79","1.85","1.82","1.88","1.83","1.85","1.83","1.78","1.82","1.84","1.91","2.04","1.65","1.85","-0.05","-0.02","-0.03","25.46","8.86","26.49","40.08","46.76","42.75","-20.83","1.99","0.10","0.12","-50.00","0.16","57.77","29.24","-0.25","NO PATTERN","2016-08-30"
"ANSALAPI","19.50","47945.00","138449.38","-1.02","-0.26","-8.45","2.09","8.94","19.55","19.53","19.35","19.58","19.52","19.78","20.43","20.11","20.86","20.26","20.34","20.18","19.99","19.85","20.22","18.81","19.52","-0.38","-0.47","0.09","12.71","15.33","16.89","42.92","52.74","56.94","3.97","19.90","0.50","0.75","-47.37","-0.04","56.22","52.07","-1.80","NO PATTERN","2016-08-30"
"ANSALHSG","24.10","12494.00","61442.98","-0.82","-1.43","-17.04","19.90","5.01","24.32","24.24","24.22","24.58","24.75","25.04","26.71","25.57","27.22","25.60","24.62","25.03","23.76","24.46","26.35","23.14","24.75","-0.83","-0.87","0.04","26.03","14.04","18.70","38.71","33.99","46.20","-95.96","23.40","0.75","1.04","-75.00","0.13","0.00","25.56","-4.95","NO PATTERN","2016-08-30"
"ANTGRAPHIC","0.75","91718.00","77575.66","-6.25","-6.25","-11.76","7.14","400.00","0.82","0.81","0.90","0.86","0.92","0.87","0.89","0.86","0.82","0.85","0.79","0.83","0.81","0.69","1.11","0.74","0.92","-0.01","0.02","-0.03","24.46","16.63","30.44","38.04","38.89","52.59","-166.67","0.98","0.10","0.07","-100.00","0.36","0.00","36.85","-0.10","Doji","2016-08-30"
"APARINDS","558.25","37691.00","26110.76","1.40","-1.91","-4.40","14.65","19.64","559.90","558.09","555.28","558.15","559.88","556.30","551.34","550.29","542.14","542.56","520.27","526.22","493.31","496.40","593.42","526.33","559.88","4.35","5.83","-1.48","26.96","22.78","14.54","52.00","18.71","24.96","-33.75","579.47","17.40","21.39","-53.16","0.21","35.89","11.96","-25.70","NO PATTERN","2016-08-30"
"APCOTEXIND","386.45","6280.00","21403.44","-0.51","-1.28","-5.24","18.02","33.13","385.04","386.34","380.95","386.99","389.97","387.03","387.84","382.89","379.42","373.85","349.47","348.78","275.67","307.87","423.94","355.99","389.97","1.01","2.31","-1.30","19.41","26.54","20.44","50.41","29.50","24.51","37.60","355.06","10.90","17.51","-59.51","0.40","71.15","57.03","-21.35","NO PATTERN","2016-08-30"
"APLAPOLLO","960.90","6265.00","20151.94","-0.79","-1.04","2.76","8.88","118.39","972.11","968.72","970.74","966.44","956.91","961.20","948.78","950.97","944.95","937.13","907.69","896.72","777.49","779.16","1004.93","908.89","956.91","10.26","11.05","-0.79","20.46","20.49","13.21","52.16","14.87","24.48","-109.78","1007.06","23.80","26.60","-59.95","0.19","0.00","0.65","25.85","NO PATTERN","2016-08-30"
"APLLTD","631.35","54071.00","106357.22","-0.32","-1.57","0.59","18.55","-12.26","636.78","635.71","641.43","636.77","638.40","632.61","620.40","621.88","601.90","612.56","587.09","604.36","614.34","623.55","651.22","625.59","638.40","9.14","12.74","-3.59","44.78","21.35","15.49","54.15","18.51","24.94","-105.09","658.67","15.00","14.74","-84.16","0.21","0.00","0.00","3.70","NO PATTERN","2016-08-30"
"APOLLOHOSP","1342.25","140266.00","158349.64","0.07","-0.86","-1.44","-1.96","0.30","1349.80","1350.60","1376.34","1364.19","1375.16","1366.67","1367.55","1364.82","1355.19","1361.98","1347.67","1360.77","1372.02","1367.47","1425.79","1324.53","1375.16","-2.99","4.10","-7.09","17.68","17.51","21.78","41.13","26.57","20.76","-79.48","1411.13","12.80","26.09","-86.50","0.04","8.25","2.75","-19.65","NO PATTERN","2016-08-30"
"APOLLOHOSP-1M","1352.30","202400.00","297704.00","0.18","-0.47","-1.14","-1.92","0.67","1356.03","1358.07","1380.79","1369.69","1380.06","1371.62","1371.51","1369.36","1359.17","1366.35","1352.09","1364.86","1375.24","1371.10","1427.71","1332.41","1380.06","-2.08","4.30","-6.39","15.69","20.41","23.81","43.10","34.64","25.05","-62.18","1421.12","12.00","24.21","-83.50","0.04","25.20","22.98","-15.60","","2016-08-30"
"APOLLOTYRE","185.00","2381932.00","2552840.06","0.43","7.25","13.29","18.25","-4.86","178.77","180.22","175.22","176.04","173.37","173.41","167.70","169.30","162.37","166.32","159.05","163.25","158.23","164.60","187.98","158.76","173.37","5.00","4.44","0.56","23.04","30.73","15.64","67.80","91.95","79.71","98.61","168.10","2.95","5.97","-6.95","0.19","100.00","100.00","21.70","NO PATTERN","2016-08-30"
"APOLLOTYRE-1M","186.45","6960000.00","7777140.00","0.49","7.84","14.63","18.16","-4.43","179.70","181.27","175.75","176.76","174.00","174.05","168.19","169.87","162.88","166.88","159.61","163.77","158.66","165.08","188.82","159.19","174.00","5.14","4.47","0.68","26.88","33.21","13.73","68.32","92.32","80.49","99.38","168.20","3.80","6.05","-6.89","0.19","100.00","100.00","23.80","","2016-08-30"
"APOLLOTYRE-2M","187.90","30000.00","1436340.00","0.51","7.96","14.68","18.59","-4.06","180.89","182.53","176.92","177.88","175.14","174.99","168.52","170.56","163.14","167.44","160.05","164.25","159.17","165.61","190.26","160.02","175.14","5.46","4.80","0.66","29.87","38.17","16.22","69.35","96.91","82.68","90.33","169.50","1.70","5.16","-0.27","0.20","100.00","100.00","24.05","","2016-08-30"
"APTECHT","129.05","1590186.00","1473585.42","-1.00","-1.11","77.88","101.17","102.11","130.21","128.48","116.35","117.73","104.17","109.60","91.20","99.11","86.09","91.93","76.70","82.40","67.76","72.72","147.75","60.58","104.17","14.72","12.27","2.45","50.28","41.29","7.81","76.99","59.51","71.69","-32.38","122.01","4.30","6.69","-13.33","0.82","0.00","8.19","56.50","NO PATTERN","2016-08-30"
"ARCHIDPLY","49.05","73077.00","59047.94","5.26","3.48","-5.49","5.26","-4.94","47.47","47.67","47.50","47.91","48.56","48.37","49.90","48.89","49.67","49.06","49.11","48.96","49.28","48.90","51.87","45.25","48.56","-0.82","-0.82","0.00","19.10","20.97","18.27","51.95","49.29","45.06","113.62","45.80","3.80","1.94","-42.48","0.02","100.00","47.37","-2.85","NO PATTERN","2016-08-30"
