"p_symbol","last_close","last_volume","avg_volume","pct_change_1_day","pct_change_1_week","pct_change_1_month","pct_change_3_months","pct_change_1_year","sma_5","ema_5","sma_13","ema_13","sma_20","ema_20","sma_34","ema_34","sma_50","ema_50","sma_89","ema_89","sma_200","ema_200","bband_upper","bband_lower","bband_mid","macd","macd_signal","macd_hist","adx","dmi_plus","dmi_minus","rsi","stoch_k","stoch_d","cci","psar","true_range","atr","williams_r","trix","stochrsi_k","stochrsi_d","momentum","candle","p_date"
"JKIL","163.90","453669.00","619653.82","-4.99","5.00","-24.31","-31.88","-55.44","168.84","165.95","150.15","163.45","161.25","168.19","185.60","179.87","198.10","191.33","215.63","214.17","276.96","269.33","210.23","112.26","161.25","-10.19","-14.96","4.77","32.82","24.39","29.47","44.25","48.96","74.24","-44.63","131.57","11.05","12.19","-22.26","-0.62","2.58","67.28","-52.65","NO PATTERN","2016-09-01"
"JKLAKSHMI","458.50","316976.00","154941.56","1.44","2.06","6.64","35.07","38.73","454.00","453.62","446.71","447.45","442.54","442.38","432.81","432.09","420.48","420.81","389.59","399.00","349.06","372.71","462.71","422.36","442.54","10.19","10.09","0.11","32.23","21.16","9.17","66.15","51.81","62.51","52.91","432.86","11.80","13.29","-16.29","0.37","100.00","66.24","28.55","Engulfing Line - Bullish","2016-09-01"
"JKPAPER","59.95","217619.00","460688.26","0.42","-1.72","9.60","13.43","73.02","59.80","59.65","58.53","58.68","57.44","58.18","57.25","57.57","57.56","56.87","55.33","54.95","49.56","50.42","61.27","53.60","57.44","0.89","0.54","0.35","34.16","26.04","8.42","58.98","34.82","37.94","-93.68","57.98","1.40","2.67","-49.74","0.14","42.85","32.25","5.25","NO PATTERN","2016-09-01"
"JKTYRE","133.80","2956101.00","1850740.06","1.48","5.35","50.76","53.44","32.74","130.38","130.29","120.58","121.90","114.05","116.38","104.13","109.14","99.44","104.15","93.21","98.22","92.67","97.19","138.55","89.54","114.05","10.04","8.10","1.94","49.73","43.31","5.89","77.71","83.72","86.23","81.76","122.66","7.45","5.47","-10.16","0.48","76.72","61.48","45.05","Engulfing Line - Bullish","2016-09-01"
"JMA","201.50","586.00","1242.44","-0.57","-3.17","-4.75","10.11","-7.89","202.90","202.29","201.35","201.78","200.68","201.38","201.35","200.12","198.98","198.29","191.89","194.74","186.96","192.73","207.38","193.97","200.68","0.91","0.94","-0.03","22.03","24.12","14.29","50.67","37.50","41.61","2.73","196.00","7.10","8.08","-66.84","0.14","0.00","19.51","-10.05","NO PATTERN","2016-09-01"
"JMCPROJECT","240.45","29235.00","21083.92","0.04","0.54","-7.93","-12.90","15.82","239.51","239.70","237.00","240.43","243.36","242.31","248.07","244.90","246.85","246.02","251.52","244.69","235.48","238.98","264.07","222.65","243.36","-3.47","-3.76","0.29","15.55","19.83","12.67","46.51","56.08","52.75","55.11","251.44","17.05","11.52","-50.50","-0.03","69.28","78.83","-20.70","Doji","2016-09-01"
"JMFINANCIL","65.30","974538.00","1806168.56","-1.66","-1.28","-2.54","39.83","52.93","65.88","66.04","66.68","66.36","66.83","65.99","65.48","64.19","61.19","61.74","54.54","56.86","46.04","50.61","68.95","64.72","66.83","1.04","1.69","-0.65","29.78","18.15","14.81","50.36","39.94","36.17","-22.09","69.23","2.50","2.80","-87.04","0.66","7.95","47.22","-1.70","Engulfing Line - Bearish","2016-09-01"
"JMTAUTOLTD","44.30","263910.00","580083.60","-9.59","-14.81","-17.96","-1.34","-56.18","49.61","48.77","52.03","50.92","53.24","51.00","49.95","50.06","47.17","49.31","46.83","50.11","60.93","58.96","58.76","47.73","53.24","0.18","1.45","-1.27","23.67","15.57","28.99","31.97","22.09","24.69","-151.15","54.88","6.55","3.13","-93.49","0.28","0.00","13.25","-9.70","Engulfing Line - Bearish","2016-09-01"
"JOCIL","182.85","3180.00","7787.62","-2.84","-3.89","-9.84","-2.74","45.64","187.03","186.74","188.93","189.59","192.95","191.41","195.91","193.05","195.77","193.06","192.16","190.39","184.86","180.17","205.30","180.60","192.95","-3.12","-2.33","-0.79","30.71","10.91","36.35","36.53","69.56","55.83","-95.06","160.60","5.80","7.97","-40.96","0.06","0.00","55.98","-19.95","NO PATTERN","2016-09-01"
"JPASSOCIAT","11.20","35321707.00","66822265.98","-3.86","-3.86","-5.88","107.41","28.00","11.30","11.34","11.22","11.36","11.41","11.37","11.69","11.13","10.98","10.72","9.03","9.97","9.25","9.92","12.28","10.55","11.41","0.06","0.12","-0.06","16.77","23.01","25.94","49.01","61.69","55.71","-22.49","10.48","0.60","0.62","-50.00","0.75","6.17","42.40","-0.70","NO PATTERN","2016-09-01"
"JPASSOCIAT-1M","11.25","52088000.00","78455600.00","-4.26","-3.85","-6.25","104.55","29.31","11.40","11.42","11.29","11.44","11.49","11.44","11.75","11.20","11.05","10.78","9.09","10.03","9.30","9.98","12.38","10.60","11.49","0.07","0.12","-0.06","15.64","23.75","25.50","48.74","62.61","58.92","-41.34","10.63","0.65","0.61","-50.00","0.75","0.00","44.80","-0.75","","2016-09-01"
"JPASSOCIAT-2M","11.20","1020000.00","24271920.00","-5.49","-5.08","-7.05","101.80","9.80","11.42","11.44","11.35","11.49","11.56","11.50","11.83","11.27","11.13","10.85","9.15","10.09","9.36","10.04","12.48","10.64","11.56","0.05","0.12","-0.07","15.68","31.97","31.35","47.50","46.71","42.80","-57.47","10.99","0.65","0.52","-56.25","0.75","0.00","42.84","-0.85","","2016-09-01"
"JPASSOCIAT-3M","11.45","68000.00","267360.00","-4.58","2.23","69.63","28.65","0.00","11.60","11.60","11.59","11.26","11.15","10.79","9.21","10.06","8.70","9.67","9.49","9.84","","","13.80","8.50","11.15","0.90","0.98","-0.08","28.66","54.11","35.81","58.63","75.67","81.28","-26.16","11.41","0.55","0.54","-58.33","0.26","0.00","60.35","4.70","","2016-09-01"
"JPINFRATEC","9.50","1640077.00","2825390.14","0.00","-1.55","3.26","69.64","-21.81","9.19","9.30","8.95","9.17","8.94","9.18","9.53","9.18","9.52","9.09","8.27","8.97","9.48","9.99","9.94","7.94","8.94","-0.03","-0.11","0.08","16.29","21.88","19.78","53.75","46.83","37.43","99.32","8.07","0.60","0.71","-24.07","0.25","100.00","60.48","0.30","NO PATTERN","2016-09-01"
"JPOLYINVST","84.15","1986.00","9434.30","-1.06","-4.37","-6.66","5.12","18.69","85.18","85.29","86.05","86.35","86.68","87.04","90.47","87.62","88.85","87.46","85.77","86.32","84.43","83.97","90.79","82.58","86.68","-1.19","-0.96","-0.22","22.18","20.29","14.04","41.37","5.59","9.82","-83.94","82.55","2.85","4.51","-68.79","0.09","0.00","6.21","-6.00","NO PATTERN","2016-09-01"
"JPPOWER","4.90","1281319.00","3079559.90","-1.01","-1.01","-16.24","32.43","-14.78","4.92","4.93","4.93","5.04","5.17","5.15","5.56","5.25","5.46","5.25","4.97","5.21","5.43","5.58","5.84","4.49","5.17","-0.19","-0.18","-0.02","24.43","14.94","23.53","38.90","52.38","46.03","-7.25","4.57","0.15","0.27","-65.00","0.19","61.56","87.19","-0.95","NO PATTERN","2016-09-01"
"JSL","23.40","87668.00","879501.94","-0.43","-5.65","-0.85","64.21","-33.90","23.44","23.65","24.39","23.99","24.81","23.62","22.20","22.46","20.16","21.38","18.36","20.42","21.33","24.38","26.94","22.68","24.81","0.86","1.40","-0.53","44.13","20.33","14.15","52.70","30.77","28.22","-68.27","26.83","0.70","1.37","-85.59","0.82","36.30","20.49","-0.20","NO PATTERN","2016-09-01"
"JSLHISAR","76.85","258093.00","565864.64","-0.26","-1.47","21.79","98.58","0.00","76.33","76.81","78.01","75.90","75.47","73.42","66.90","67.90","58.99","62.66","49.51","53.81","","","83.68","67.25","75.47","5.16","6.34","-1.18","51.38","24.98","13.78","64.23","50.12","38.29","73.51","82.10","3.00","4.40","-43.61","1.36","53.85","38.31","13.75","NO PATTERN","2016-09-01"
"JSWENERGY","76.20","2517636.00","3426508.48","-1.93","-4.81","-6.73","8.70","23.40","77.53","77.48","78.46","78.42","79.28","78.92","79.86","79.26","80.61","78.96","76.85","77.70","75.46","78.06","82.60","75.97","79.28","-0.83","-0.55","-0.28","10.44","15.89","20.05","38.53","17.04","18.38","-129.68","83.31","2.20","2.47","-96.55","0.10","0.00","2.85","-5.50","NO PATTERN","2016-09-01"
"JSWENERGY-1M","76.70","6192000.00","9346400.00","-2.04","-3.22","-6.75","8.49","24.41","78.08","77.92","78.67","78.73","79.54","79.18","80.11","79.48","80.69","79.16","77.04","77.89","75.65","78.25","82.85","76.23","79.54","-0.76","-0.52","-0.24","10.85","15.79","21.80","38.86","22.49","25.52","-145.02","83.76","2.40","2.49","-93.58","0.11","0.00","2.62","-5.55","","2016-09-01"
"JSWENERGY-2M","77.55","80000.00","2780000.00","-1.84","-2.45","-6.90","11.82","-6.45","78.70","78.54","79.28","79.30","79.99","79.70","80.60","79.86","80.90","79.39","76.78","78.02","76.68","78.46","83.09","76.89","79.99","-0.65","-0.39","-0.26","10.20","24.00","25.28","41.03","12.68","20.23","-127.26","83.92","1.45","1.93","-89.32","0.13","0.00","18.67","-5.75","","2016-09-01"
"JSWHL","1275.25","1970.00","18180.40","-0.22","-1.39","-1.59","23.79","62.00","1278.87","1280.03","1280.12","1280.35","1273.41","1279.96","1293.14","1270.62","1283.90","1250.45","1171.92","1198.94","1075.03","1100.57","1317.96","1228.86","1273.41","2.88","4.11","-1.23","27.66","23.74","13.61","49.64","19.69","19.91","-71.48","1262.04","20.05","45.46","-62.20","0.27","9.01","27.48","-20.60","NO PATTERN","2016-09-01"
"JSWSTEEL","1772.75","305705.00","605043.28","1.12","1.57","5.84","28.53","104.52","1767.24","1766.49","1766.22","1756.40","1749.74","1739.26","1710.21","1695.36","1631.70","1644.89","1508.92","1540.19","1275.37","1320.95","1801.19","1698.29","1749.74","37.13","44.54","-7.40","38.98","25.91","18.27","63.09","60.87","66.76","-15.74","1799.00","39.90","33.89","-29.04","0.45","40.83","46.94","97.85","Piercing Line - Bullish","2016-09-01"
"JSWSTEEL-1M","1782.25","1983000.00","2859348.00","0.83","2.05","5.60","28.33","106.09","1778.41","1776.41","1772.12","1763.97","1755.88","1746.07","1715.72","1701.44","1636.62","1650.55","1514.02","1545.27","1279.31","1325.00","1807.28","1704.49","1755.88","38.45","44.99","-6.54","41.82","26.20","16.96","64.20","61.40","69.05","-15.31","1804.90","38.25","33.22","-25.22","0.45","34.51","44.84","94.55","","2016-09-01"
"JSWSTEEL-2M","1786.95","20400.00","764364.00","0.58","1.56","5.32","28.89","105.69","1787.31","1784.62","1782.54","1773.73","1766.73","1755.96","1725.67","1710.77","1644.83","1659.09","1520.14","1552.54","1284.69","1330.90","1816.49","1716.97","1766.73","38.42","45.75","-7.33","45.25","30.71","18.05","63.55","55.81","66.53","-27.33","1814.50","29.90","29.41","-31.13","0.45","25.45","41.82","90.25","","2016-09-01"
"JUBILANT","544.80","1816798.00","1370713.96","1.31","3.00","69.59","52.31","68.10","530.30","532.21","501.83","495.42","448.19","466.01","396.04","428.41","370.33","406.44","369.43","385.78","376.26","373.53","611.42","284.95","448.19","53.31","46.36","6.94","57.08","45.39","6.26","81.13","77.01","63.56","93.78","504.30","23.95","24.72","-8.55","0.43","47.82","31.70","223.55","NO PATTERN","2016-09-01"
"JUBLFOOD","1154.75","360398.00","490800.32","-1.67","-6.23","-9.51","13.38","-29.37","1182.27","1180.22","1211.13","1196.84","1201.04","1197.80","1195.11","1190.22","1177.76","1181.31","1145.06","1179.26","1219.98","1272.24","1253.16","1148.92","1201.04","0.85","9.96","-9.11","16.46","19.15","20.63","40.65","9.21","11.33","-118.93","1260.00","30.70","38.69","-91.68","0.13","0.00","0.00","-121.30","NO PATTERN","2016-09-01"
"JUBLFOOD-1M","1160.85","842500.00","1090834.00","-1.23","-5.55","-8.97","13.52","-28.57","1188.47","1184.96","1212.76","1199.91","1202.54","1200.25","1196.63","1192.28","1179.74","1183.28","1147.16","1181.28","1222.67","1274.74","1251.83","1153.25","1202.54","1.85","10.25","-8.40","16.48","20.98","20.59","41.53","9.52","14.27","-114.81","1263.30","29.25","38.01","-92.67","0.13","0.00","0.00","-114.45","","2016-09-01"
"JUBLFOOD-2M","1166.00","6000.00","213350.00","-1.02","-5.79","-8.92","14.65","-34.98","1196.95","1190.26","1219.37","1206.22","1208.69","1206.47","1202.27","1198.38","1185.48","1189.44","1155.80","1187.88","1230.79","1283.52","1264.90","1152.47","1208.69","2.02","10.78","-8.76","14.81","24.53","34.80","42.66","1.97","9.05","-90.75","1257.84","22.05","30.75","-94.10","0.13","0.00","0.00","-114.15","","2016-09-01"
"JUBLINDS","217.60","70223.00","79876.08","-0.30","-5.41","38.29","41.99","-4.96","219.00","219.48","216.64","213.56","203.29","206.15","187.15","195.34","180.88","187.76","171.49","179.95","179.44","191.67","251.42","155.16","203.29","13.78","13.67","0.11","37.48","25.53","14.27","62.49","29.60","25.54","-54.47","250.00","15.40","14.17","-40.50","0.42","0.00","8.50","60.25","Doji","2016-09-01"
"JUNIOR","22960.80","20927.37","20604.21","-0.19","1.00","2.65","15.62","18.88","22911.16","22921.54","22829.90","22794.67","22694.02","22654.64","22418.75","22314.78","21863.67","21924.97","20848.60","21192.44","19673.68","20393.07","23178.05","22209.99","22694.02","297.77","331.37","-33.61","32.02","35.21","18.81","64.48","73.43","73.86","49.64","22502.00","223.05","236.39","-23.07","0.25","57.60","85.87","592.95","NO PATTERN","2016-09-01"
"JUNIORBEES","231.13","4898.00","12290.26","0.11","0.86","2.50","16.06","18.64","230.31","230.53","229.53","229.16","227.98","227.70","225.23","224.24","219.65","220.33","209.65","213.05","198.10","205.21","233.14","222.82","227.98","3.09","3.40","-0.31","27.05","36.92","14.81","65.12","58.99","59.62","106.82","227.04","6.80","4.21","-65.05","0.25","52.39","65.69","5.64","Engulfing Line - Bearish","2016-09-01"
"JUSTDIAL","482.80","1355324.00","1733495.78","-2.71","-0.54","-4.38","-28.65","-42.02","496.77","490.45","482.18","489.12","483.77","494.63","507.06","513.98","539.43","538.17","613.65","586.91","690.16","688.33","510.99","456.56","483.77","-13.39","-19.61","6.22","31.03","17.33","25.19","41.75","46.23","66.20","-158.22","449.90","21.00","22.04","-46.41","-0.57","0.00","47.45","-22.10","NO PATTERN","2016-09-01"
"JUSTDIAL-1M","481.45","2249600.00","2774238.00","-2.97","-0.71","-4.37","-26.42","-42.33","496.76","489.98","480.61","488.42","483.08","493.81","506.49","512.48","538.54","535.34","605.36","581.05","677.61","679.91","512.59","453.57","483.08","-13.04","-19.27","6.23","30.57","17.13","25.60","41.96","46.81","67.21","-159.96","464.12","22.45","22.99","-46.51","-0.54","0.00","47.88","-22.00","","2016-09-01"
"JUSTDIAL-2M","479.50","12800.00","501792.00","-3.00","-1.35","-4.29","-23.63","-50.31","494.72","488.01","478.05","486.22","480.78","491.46","504.38","509.31","535.74","530.71","595.72","573.45","663.42","671.36","511.62","449.94","480.78","-12.62","-18.79","6.17","27.33","19.43","28.23","42.48","47.63","69.47","-158.05","458.00","16.65","20.16","-47.62","-0.51","0.00","46.88","-21.50","","2016-09-01"
"JVLAGRO","18.85","871124.00","263397.44","2.45","-0.79","-3.33","2.17","17.81","18.57","18.70","19.14","19.03","19.36","19.27","19.66","19.59","20.46","19.74","19.86","19.75","19.61","19.31","20.71","18.00","19.36","-0.44","-0.38","-0.06","23.85","13.59","21.61","41.57","42.62","31.64","122.49","20.00","0.85","0.84","-69.23","-0.05","100.00","37.82","-0.65","Engulfing Line - Bullish","2016-09-01"
"JYOTHYLAB","313.40","97451.00","177468.46","1.57","5.36","10.04","10.55","13.59","307.15","307.31","295.34","299.28","292.17","296.23","290.71","294.14","293.21","293.64","295.56","293.70","293.57","296.17","311.70","272.64","292.17","4.98","1.82","3.16","32.38","30.19","5.47","75.39","80.68","83.88","84.20","288.10","8.45","7.12","-10.14","-0.04","94.09","86.86","28.60","NO PATTERN","2016-09-01"
"JYOTISTRUC","12.85","420251.00","1018917.58","-2.28","-3.75","1.58","40.44","2.80","12.87","12.95","12.96","12.90","12.62","12.82","12.86","12.59","12.42","12.32","11.18","12.06","12.82","13.15","14.23","11.02","12.62","0.19","0.20","-0.02","21.81","26.14","16.55","51.63","33.71","23.75","38.19","11.69","0.50","0.75","-50.70","0.37","24.58","32.31","0.20","NO PATTERN","2016-09-01"
"KABRAEXTRU","112.45","8313.00","45320.12","0.31","6.44","6.24","15.33","33.79","110.33","110.91","107.73","108.79","106.91","108.29","108.61","107.86","109.22","106.94","103.76","103.99","96.05","99.23","112.96","100.86","106.91","0.82","-0.11","0.93","23.88","26.06","9.23","59.54","60.70","54.04","51.90","106.29","4.50","4.72","-35.59","0.11","68.67","78.23","6.60","NO PATTERN","2016-09-01"
"KAJARIACER","1284.75","16939.00","41456.04","1.85","0.41","1.56","11.60","98.02","1273.38","1274.54","1270.92","1269.71","1262.54","1264.19","1253.90","1250.21","1237.48","1230.63","1179.44","1180.02","1048.02","1060.13","1291.79","1233.28","1262.54","11.75","12.90","-1.15","23.99","15.18","18.76","61.86","63.51","64.00","93.08","1242.93","28.40","27.10","-10.32","0.22","100.00","33.33","19.75","NO PATTERN","2016-09-01"
"KAKATCEM","364.20","56898.00","98862.62","-1.42","3.26","-1.94","-22.67","264.56","356.50","359.82","360.27","362.17","367.88","368.34","382.51","380.16","399.18","386.50","422.13","374.74","277.41","291.58","402.11","333.64","367.88","-12.44","-14.49","2.06","16.70","18.63","19.58","45.10","55.00","46.44","69.11","389.28","13.55","21.86","-57.84","-0.19","80.51","93.50","-7.20","NO PATTERN","2016-09-01"
"KALINDEE","116.25","128217.00","107417.56","-2.52","0.52","8.54","11.99","12.97","116.99","116.76","113.40","113.98","110.58","112.10","108.50","109.60","105.48","108.14","104.34","107.97","118.48","113.82","120.69","100.47","110.58","3.45","2.80","0.65","52.33","36.59","11.08","63.65","65.10","70.38","-12.31","108.76","5.30","4.21","-33.24","0.12","0.00","66.67","9.15","NO PATTERN","2016-09-01"
"KALPATPOWR","256.40","40543.00","80773.94","-1.86","-0.66","-3.66","4.63","11.12","258.81","258.71","258.24","259.10","259.49","259.70","262.57","259.41","260.72","256.98","248.23","249.40","230.85","244.60","266.92","252.07","259.49","-0.84","-0.72","-0.11","25.87","24.86","15.01","46.15","19.53","33.38","-40.09","252.39","7.45","8.75","-84.57","0.17","13.54","62.79","-9.75","NO PATTERN","2016-09-01"
"KALYANIFRG","277.00","28.00","501.44","4.53","5.77","7.36","12.15","0.00","270.80","271.07","266.75","269.20","270.52","268.04","265.78","265.19","260.29","262.44","254.49","258.97","259.41","259.90","288.54","252.51","270.52","2.51","2.61","-0.10","17.94","16.51","24.01","54.40","86.52","75.79","64.40","250.99","14.90","14.04","-10.00","0.15","97.70","65.45","19.00","Engulfing Line - Bullish","2016-09-01"
"KAMATHOTEL","34.15","11019.00","18827.56","-0.44","-0.44","-2.57","6.39","-39.72","34.10","34.17","33.85","34.02","33.61","34.01","34.52","33.98","33.99","33.94","33.37","34.40","37.75","39.65","35.08","32.14","33.61","0.02","-0.07","0.09","16.33","13.42","10.33","51.34","70.60","63.99","114.94","35.24","1.40","1.62","-33.78","0.05","61.89","82.31","-0.90","NO PATTERN","2016-09-01"
"KAMDHENU","54.25","7041.00","22196.40","-1.45","-3.04","-6.95","-1.00","50.07","55.17","55.09","55.62","55.62","56.04","55.81","56.28","55.80","55.68","55.50","54.79","54.21","49.08","49.35","58.53","53.55","56.04","-0.27","-0.05","-0.22","28.66","19.48","12.30","43.51","9.25","11.10","-142.47","62.45","1.50","2.54","-93.75","0.10","0.00","7.67","-4.05","NO PATTERN","2016-09-01"
"KANANIIND","24.75","53591.00","109787.90","-0.20","-1.79","14.06","27.25","164.71","24.63","24.82","24.31","24.45","24.15","24.15","23.74","23.48","22.93","22.60","19.75","20.62","15.69","16.54","26.48","21.83","24.15","0.62","0.60","0.02","32.75","24.02","10.40","53.49","45.40","43.67","13.33","22.43","1.40","2.37","-50.78","0.59","48.66","58.91","3.05","NO PATTERN","2016-09-01"
